comment_id,post_id,platform,comment_text,user,likes,date
274,71,LinkedIn,SIEM integration works flawlessly,@lopezrodney_CIO,8,2024-07-02
275,71,LinkedIn,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@lruiz_CTO,1,2024-07-04
276,71,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@myoung_CTO,23,2024-07-02
277,72,LinkedIn,Deployed this across our 39 locations!,@rose68_Cloud Architect,95,2025-02-19
278,72,LinkedIn,Deployed this across our 17 locations!,@watsoncourtney_CTO,3,2025-02-19
279,72,LinkedIn,LLM integration works flawlessly,@nortontina_CIO,16,2025-02-19
280,72,LinkedIn,Terraform provider available?,@michaelfriedman_CTO,17,2025-02-20
281,73,LinkedIn,LLM compatibility issues in v3.0,@vwhitney_CIO,16,2025-01-26
282,73,LinkedIn,Deployed this across our 11 locations!,@bhill_CIO,90,2025-01-25
283,73,LinkedIn,Pricing for enterprises?,@pattersonalicia_Cloud Architect,31,2025-01-26
284,73,LinkedIn,Pricing for non-profits?,@fmoses_Security Engineer,67,2025-01-27
285,74,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@dennisburns_Cloud Architect,55,2024-12-19
286,74,Twitter,Pricing for non-profits?,@johnsonwilliam_CIO,93,2024-12-19
287,74,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@griffinryan_Security Engineer,65,2024-12-17
288,74,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@karen17_CTO,53,2024-12-17
289,75,LinkedIn,LLM integration works flawlessly,@thomas71_Cloud Architect,57,2025-01-15
290,75,LinkedIn,Pricing for enterprises?,@eugenecollins_Cloud Architect,31,2025-01-15
291,75,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@bakerrichard_Security Engineer,23,2025-01-16
292,76,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@brittneypage_Cloud Architect,72,2025-01-25
293,76,Twitter,Deployed this across our 29 locations!,@michaelnelson_Cloud Architect,32,2025-01-25
294,76,Twitter,Deployed this across our 37 locations!,@justin15_Security Engineer,53,2025-01-26
295,76,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@carrlori_CTO,30,2025-01-26
296,77,LinkedIn,Terraform provider available?,@mezasteven_Security Engineer,8,2024-05-25
297,77,LinkedIn,Terraform provider available?,@sgarcia_CIO,31,2024-05-25
298,77,LinkedIn,Zero Trust integration works flawlessly,@kimberly34_Security Engineer,98,2024-05-26
299,78,Twitter,IaC compatibility issues in v3.0,@kwarren_Cloud Architect,49,2025-04-12
300,78,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@kimberly51_CIO,93,2025-04-11
301,78,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@uwhite_CIO,86,2025-04-11
302,78,Twitter,Deployed this across our 32 locations!,@qsanchez_CIO,88,2025-04-11
303,78,Twitter,Terraform provider available?,@cmitchell_Cloud Architect,41,2025-04-11
304,79,LinkedIn,IaC compatibility issues in v3.0,@katherinegiles_Cloud Architect,29,2024-06-09
305,79,LinkedIn,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@smithsharon_CIO,19,2024-06-07
306,79,LinkedIn,Deployed this across our 13 locations!,@ayersjulia_Security Engineer,82,2024-06-09
307,80,Facebook,Deployed this across our 15 locations!,@eglover_Cloud Architect,56,2024-06-08
308,80,Facebook,Deployed this across our 26 locations!,@pearsontony_Cloud Architect,58,2024-06-08
309,80,Facebook,SIEM compatibility issues in v2.1,@julieramirez_Cloud Architect,33,2024-06-08
310,80,Facebook,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@katherine45_Security Engineer,55,2024-06-07
311,80,Facebook,Pricing for enterprises?,@paulgonzalez_CTO,85,2024-06-06
312,81,Twitter,SIEM integration works flawlessly,@tmckee_CIO,24,2025-03-12
313,81,Twitter,LLM integration works flawlessly,@berrykevin_CTO,47,2025-03-10
314,81,Twitter,SIEM compatibility issues in v2.1,@danielsjesse_Security Engineer,84,2025-03-12
315,81,Twitter,Deployed this across our 21 locations!,@barbaramiller_CTO,37,2025-03-11
316,81,Twitter,Deployed this across our 46 locations!,@edelgado_CTO,48,2025-03-12
317,82,Twitter,Zero Trust integration works flawlessly,@matthewsantos_CTO,78,2025-02-26
318,82,Twitter,LLM compatibility issues in v3.0,@suarezdustin_Cloud Architect,71,2025-02-24
319,82,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@raymondperez_CIO,13,2025-02-26
320,83,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@williamarias_CIO,38,2024-11-12
321,83,Twitter,Terraform provider available?,@batesjoseph_Security Engineer,56,2024-11-11
322,83,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@justin15_Security Engineer,87,2024-11-10
323,83,Twitter,IaC integration works flawlessly,@wbeck_Cloud Architect,88,2024-11-12
324,84,LinkedIn,Deployed this across our 37 locations!,@yrice_Security Engineer,70,2024-05-02
325,84,LinkedIn,Pricing for non-profits?,@ggilbert_CTO,54,2024-05-03
326,84,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@kevinpowell_CIO,21,2024-05-04
327,84,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@amycombs_CTO,57,2024-05-02
328,85,LinkedIn,Pricing for enterprises?,@williamslisa_Security Engineer,10,2024-09-26
329,85,LinkedIn,LLM integration works flawlessly,@xalvarez_CIO,46,2024-09-26
330,85,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@landrytimothy_Security Engineer,24,2024-09-27
331,85,LinkedIn,Terraform provider available?,@lukefrancis_CTO,81,2024-09-27
332,86,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@paulronald_Security Engineer,3,2025-02-07
333,86,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@emilybell_CTO,17,2025-02-06
334,86,LinkedIn,IaC integration works flawlessly,@ydavid_Cloud Architect,29,2025-02-07
335,86,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@wjohns_CTO,60,2025-02-06
336,87,LinkedIn,Kubernetes integration works flawlessly,@jennifer40_CIO,28,2024-07-05
337,87,LinkedIn,Kubernetes integration works flawlessly,@dale55_Cloud Architect,92,2024-07-04
338,87,LinkedIn,Pricing for non-profits?,@james97_Security Engineer,53,2024-07-04
339,87,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@michael18_Security Engineer,37,2024-07-04
340,88,LinkedIn,Deployed this across our 34 locations!,@qjohnson_Security Engineer,33,2024-12-12
341,88,LinkedIn,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@charles88_Security Engineer,57,2024-12-11
342,88,LinkedIn,Deployed this across our 45 locations!,@matthewmartin_Cloud Architect,77,2024-12-12
343,88,LinkedIn,Deployed this across our 18 locations!,@asanders_Security Engineer,32,2024-12-12
344,88,LinkedIn,Pricing for non-profits?,@robinsanders_CIO,97,2024-12-12
345,89,LinkedIn,Terraform provider available?,@knightamanda_Security Engineer,72,2025-02-23
346,89,LinkedIn,Terraform provider available?,@fstone_CIO,59,2025-02-25
347,89,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@kathleenherrera_CIO,98,2025-02-24
348,90,LinkedIn,Pricing for non-profits?,@courtney49_CTO,44,2024-09-11
349,90,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@bkramer_CTO,9,2024-09-12
350,90,LinkedIn,Deployed this across our 41 locations!,@johnsonlaurie_Security Engineer,84,2024-09-11
351,91,Twitter,Pricing for enterprises?,@andrea07_CIO,17,2024-04-25
352,91,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@sheilatorres_Security Engineer,71,2024-04-24
353,91,Twitter,IaC compatibility issues in v3.0,@mrodriguez_Cloud Architect,25,2024-04-24
354,91,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@bethanykaiser_Security Engineer,77,2024-04-23
355,91,Twitter,Pricing for enterprises?,@paul81_Security Engineer,68,2024-04-25
356,92,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@michaelbrewer_CIO,88,2025-02-07
357,92,LinkedIn,LLM compatibility issues in v2.1,@wilsonchase_CTO,31,2025-02-06
358,92,LinkedIn,Deployed this across our 35 locations!,@jamesreed_Cloud Architect,5,2025-02-06
359,92,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@emily18_Cloud Architect,54,2025-02-06
360,92,LinkedIn,Deployed this across our 47 locations!,@schaefermartin_CIO,27,2025-02-07
361,93,LinkedIn,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@whitakerrhonda_CIO,46,2025-03-10
362,93,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@kaylaortega_CTO,38,2025-03-11
363,93,LinkedIn,Terraform provider available?,@ronald66_Cloud Architect,62,2025-03-11
364,93,LinkedIn,IaC compatibility issues in v3.0,@pwebb_CTO,13,2025-03-12
365,93,LinkedIn,Deployed this across our 39 locations!,@xberry_Security Engineer,6,2025-03-10
366,94,Twitter,Zero Trust integration works flawlessly,@thardy_Security Engineer,75,2024-06-30
367,94,Twitter,Kubernetes integration works flawlessly,@josephreynolds_Security Engineer,95,2024-07-01
368,94,Twitter,SIEM compatibility issues in v3.0,@sheilabriggs_Cloud Architect,68,2024-07-02
369,95,Facebook,"SLA breach during {fake.random_element(['migration','pen test'])}",@ajones_Security Engineer,76,2024-11-06
370,95,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@lmckenzie_Security Engineer,18,2024-11-06
371,95,Facebook,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@karen67_Cloud Architect,55,2024-11-05
372,95,Facebook,Terraform provider available?,@james02_Security Engineer,82,2024-11-05
373,95,Facebook,Terraform provider available?,@vanessarussell_Security Engineer,4,2024-11-06
374,96,LinkedIn,Deployed this across our 26 locations!,@hclark_Security Engineer,43,2024-08-09
375,96,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@kathleen13_Security Engineer,8,2024-08-09
376,96,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@brandihanson_CIO,94,2024-08-11
377,97,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@cameronvictoria_Security Engineer,81,2024-08-27
378,97,Twitter,Deployed this across our 33 locations!,@madison17_CTO,86,2024-08-25
379,97,Twitter,Terraform provider available?,@amyspence_CTO,44,2024-08-25
380,97,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@cynthiaevans_Cloud Architect,36,2024-08-25
381,98,LinkedIn,Deployed this across our 33 locations!,@zharris_CIO,42,2025-03-16
382,98,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@davidjohnson_CTO,72,2025-03-17
383,98,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@dbrown_Security Engineer,27,2025-03-15
384,98,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@christine32_CIO,45,2025-03-16
385,99,LinkedIn,Terraform provider available?,@rebeccabaker_Cloud Architect,27,2025-02-14
386,99,LinkedIn,Deployed this across our 10 locations!,@ryanwang_Cloud Architect,32,2025-02-13
387,99,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@hectorgrimes_CIO,67,2025-02-13
388,100,Twitter,Kubernetes integration works flawlessly,@moranmichelle_CIO,91,2024-05-31
389,100,Twitter,LLM integration works flawlessly,@brenda22_CIO,45,2024-05-30
390,100,Twitter,IaC integration works flawlessly,@bsmith_Cloud Architect,82,2024-05-30
391,100,Twitter,Deployed this across our 10 locations!,@emily43_CTO,58,2024-05-31
392,101,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@elaine84_Cloud Architect,10,2024-08-09
393,101,Twitter,Zero Trust compatibility issues in v2.1,@brianna79_CIO,5,2024-08-08
394,101,Twitter,Zero Trust integration works flawlessly,@xbaker_CTO,22,2024-08-08
395,102,LinkedIn,LLM compatibility issues in v2.1,@cjohnson_CTO,68,2024-08-28
396,102,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@ywalker_CTO,51,2024-08-28
397,102,LinkedIn,SIEM integration works flawlessly,@helenrichardson_Security Engineer,26,2024-08-30
398,103,Facebook,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@fsmith_CIO,47,2025-04-06
399,103,Facebook,Terraform provider available?,@xcurtis_Security Engineer,26,2025-04-04
400,103,Facebook,Deployed this across our 23 locations!,@sandraaustin_Security Engineer,4,2025-04-06
401,103,Facebook,"SLA breach during {fake.random_element(['migration','pen test'])}",@katherine07_CTO,15,2025-04-05
402,103,Facebook,Zero Trust integration works flawlessly,@ashleyjackson_Cloud Architect,8,2025-04-04
403,104,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@bauerkelli_CTO,46,2024-07-20
404,104,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@rcastro_Cloud Architect,68,2024-07-20
405,104,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@gerald29_CTO,1,2024-07-21
406,104,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@jennifer19_Security Engineer,27,2024-07-21
407,104,Twitter,Kubernetes integration works flawlessly,@awilliams_Cloud Architect,93,2024-07-20
408,105,LinkedIn,Deployed this across our 32 locations!,@swood_CTO,53,2025-03-31
409,105,LinkedIn,Deployed this across our 40 locations!,@asosa_Security Engineer,53,2025-03-30
410,105,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@zacharymccoy_Cloud Architect,60,2025-03-30
411,105,LinkedIn,Pricing for enterprises?,@mgallagher_CTO,57,2025-03-30
412,105,LinkedIn,Pricing for enterprises?,@richard67_CTO,7,2025-03-31
413,106,Facebook,Zero Trust integration works flawlessly,@walterpaula_CIO,3,2024-08-26
414,106,Facebook,Pricing for enterprises?,@hallchristina_Cloud Architect,47,2024-08-25
415,106,Facebook,Deployed this across our 45 locations!,@aliciakennedy_Security Engineer,41,2024-08-24
416,106,Facebook,Terraform provider available?,@jenniferpowell_CTO,58,2024-08-25
417,107,LinkedIn,Deployed this across our 34 locations!,@joshuaarroyo_Cloud Architect,27,2024-07-12
418,107,LinkedIn,IaC compatibility issues in v3.0,@ihood_CIO,47,2024-07-11
419,107,LinkedIn,SIEM integration works flawlessly,@lmcclure_Security Engineer,16,2024-07-11
420,107,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@johnsonlinda_CIO,72,2024-07-10
421,108,Twitter,Pricing for non-profits?,@larsenolivia_CTO,31,2025-02-20
422,108,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@iwells_Cloud Architect,59,2025-02-20
423,108,Twitter,LLM compatibility issues in v2.1,@tyronesimmons_CIO,11,2025-02-20
424,108,Twitter,Pricing for non-profits?,@ebennett_CTO,17,2025-02-21
425,108,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@williamhernandez_CTO,21,2025-02-19
426,109,LinkedIn,IaC integration works flawlessly,@zwelch_Cloud Architect,63,2024-09-16
427,109,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@frankdavid_CTO,81,2024-09-16
428,109,LinkedIn,Terraform provider available?,@ocherry_CTO,66,2024-09-18
429,109,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@katiecurry_Security Engineer,70,2024-09-16
430,110,Facebook,Pricing for enterprises?,@matthew63_Cloud Architect,39,2024-05-11
431,110,Facebook,IaC compatibility issues in v2.1,@kcochran_CTO,34,2024-05-13
432,110,Facebook,"SLA breach during {fake.random_element(['migration','pen test'])}",@charlessmith_CTO,73,2024-05-11
433,110,Facebook,Pricing for non-profits?,@jacksonjohnson_Security Engineer,6,2024-05-11
434,110,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@smithsandra_CTO,63,2024-05-11
435,111,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@mmalone_Security Engineer,64,2024-11-04
436,111,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@kyle22_CTO,90,2024-11-06
437,111,LinkedIn,IaC integration works flawlessly,@lwalker_CIO,96,2024-11-05
438,111,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@hudsonshelby_Security Engineer,43,2024-11-06
439,111,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@brooke19_Cloud Architect,78,2024-11-05
440,112,Facebook,Kubernetes integration works flawlessly,@clarkjoseph_Security Engineer,88,2024-12-15
441,112,Facebook,Zero Trust integration works flawlessly,@pamhill_Cloud Architect,97,2024-12-13
442,112,Facebook,Pricing for enterprises?,@smithanthony_CTO,83,2024-12-13
443,113,Twitter,Deployed this across our 36 locations!,@higginsbrian_CTO,80,2024-10-17
444,113,Twitter,Pricing for non-profits?,@berrymelissa_CTO,13,2024-10-17
445,113,Twitter,Deployed this across our 28 locations!,@jason06_Security Engineer,76,2024-10-18
446,114,LinkedIn,Zero Trust compatibility issues in v2.1,@john60_Security Engineer,20,2024-06-04
447,114,LinkedIn,Deployed this across our 32 locations!,@esanders_CTO,2,2024-06-03
448,114,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@douglasjones_CIO,72,2024-06-04
